OBJECTID,Address,TotalRoofArea,UsableRoofArea,PercentUsable,PotentialSystemSize,ProjectedAnnualKWH,ProjectedAnnualSavings,EntranceCorridor,HistoricallyProtected,Comments,created_user,created_date,last_edited_user,last_edited_date,ShapeSTArea,ShapeSTLength
12071,113 ALTAMONT CIR,1998.76620909,497.29218,24.87995735,6.3937566,7672.50792,843.9758712, ,Yes,,,,CITY,2020/12/08 18:59:36+00,1998.79296875,205.065959620642
12072,1120 LOCUST AVE,1672.43980132,465.00048,27.80371931,5.9785776,7174.29312,789.1722432, , ,,,,CITY,2020/12/08 18:59:36+00,1672.43359375,169.66537064803
12073,528+ MEADE AVE,2448.2180898,994.58436,40.6248271,12.7875132,15345.01584,1687.951742, , ,,,,CITY,2020/12/08 18:59:36+00,2448.21875,297.162828445874
12074,313 6TH ST SW,1013.61281132,206.66688,20.38913394,2.6571456,3188.57472,350.7432192, , ,,,,CITY,2020/12/08 18:59:36+00,1013.60546875,140.890487464787
12075,901 FENDALL TER,1695.90753398,568.33392,33.51208196,7.3071504,8768.58048,964.5438528, , ,,,,CITY,2020/12/08 18:59:36+00,1695.9140625,173.288147493954
12076,913 ST CLAIR AVE,2127.86312289,594.16728,27.92319015,7.6392936,9167.15232,1008.386755, , ,,,,CITY,2020/12/08 18:59:36+00,2127.8671875,219.718558139836
12077,104 BUCKINGHAM RD,2193.56068515,671.66736,30.61995781,8.6357232,10362.86784,1139.915462, , ,,,,CITY,2020/12/08 18:59:36+00,2193.5625,219.151783847108
12078,700 NORTH AVE,1514.44522749,303.54198,20.0431137,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:59:36+00,1514.43359375,183.780894871918
12079,1522 DAIRY RD,2692.50260025,632.91732,23.50665547,8.1375084,9765.01008,1074.151109, , ,,,,CITY,2020/12/08 18:59:36+00,2692.50390625,255.912097758185
12080,828 ST CLAIR AVE,1246.56038537,277.70862,22.27799204,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:59:36+00,1246.5546875,141.331767045548
12081,1037 ST CLAIR AVE,1501.84150731,284.16696,18.9212344,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:36+00,1501.8515625,173.755802145033
12082,2101 TARLETON DR,2092.91701011,865.41756,41.34982668,11.1267972,13352.15664,1468.73723, , ,,,,CITY,2020/12/08 18:59:36+00,2092.91796875,214.9296596307
12083,1813 MEADOWBROOK HEIGHTS RD,2785.21472828,264.79194,9.5070567,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:59:36+00,2785.21484375,246.287934468464
12084,102 HOLLY CT,3084.99088437,1046.25108,33.91423677,13.4517996,16142.15952,1775.637547, , ,,,,CITY,2020/12/08 18:59:36+00,3084.9765625,293.53351859771
12085,1310 CARTER LN,1992.54225711,607.08396,30.46780879,7.8053652,9366.43824,1030.308206, , ,,,,CITY,2020/12/08 18:59:36+00,1992.55078125,223.566843856497
12086,743 PARK ST,2764.0549295,355.2087,12.8510004,4.566969,5480.3628,602.839908, ,Yes,,,,CITY,2020/12/08 18:59:36+00,2764.06640625,237.393953508921
12087,1620 ST ANNES RD,4144.66478731,1143.12618,27.58066647,14.6973366,17636.80392,1940.048431, , ,,,,CITY,2020/12/08 18:59:36+00,4144.63671875,310.459368802101
12088,2132 IVY RD,22507.4415121,5741.46426,25.50918218,73.8188262,88582.59144,9744.085058,Yes, ,,,,CITY,2020/12/08 18:59:36+00,22507.46484375,854.142193520777
12089,313 STEEPHILL ST,1681.90121917,439.16712,26.1113504,5.6464344,6775.72128,745.3293408, ,Yes,,,,CITY,2020/12/08 18:59:36+00,1681.89453125,169.260177564743
12090,1110 PEPSI PL,43224.691615,15403.1409,35.63505079,198.040383,237648.4596,26141.33056, , ,,,,CITY,2020/12/08 18:59:36+00,43224.7109375,952.28122535282
12091,821 ST CLAIR AVE,2645.75810836,787.91748,29.78040483,10.1303676,12156.44112,1337.208523, , ,,,,CITY,2020/12/08 18:59:36+00,2645.75,222.521076728999
12092,1020 SHERIDAN AVE,978.58135793,277.70862,28.37869414,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:59:36+00,978.5859375,141.229205438749
12093,1412 CHESAPEAKE ST,2165.77159587,503.75052,23.2596332,6.4767924,7772.15088,854.9365968, , ,,,,CITY,2020/12/08 18:59:36+00,2165.74609375,190.496371059566
12094,811 ELLIOTT AVE,1461.05236411,406.87542,27.84810663,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:59:36+00,1461.05078125,172.50827171186
12095,110 WARREN LN,2431.50907648,716.87574,29.48274997,9.2169738,11060.36856,1216.640542, , ,,,,CITY,2020/12/08 18:59:36+00,2431.50390625,249.158266292287
12096,715 MONTROSE AVE,1204.00009956,297.08364,24.67471871,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:59:36+00,1204,146.960629607074
12097,135 BOLLINGWOOD RD,2369.9340779,536.04222,22.61844434,6.8919714,8270.36568,909.7402248, , ,,,,CITY,2020/12/08 18:59:36+00,2369.953125,271.526201258267
12098,1116+ ELLIOTT AVE,1518.75341462,258.3336,17.00958176,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:59:36+00,1518.7421875,155.999526784486
12099,316 10TH ST NE,3074.27628006,936.4593,30.46112986,12.040191,14448.2292,1589.305212, , ,,,,CITY,2020/12/08 18:59:36+00,3074.296875,251.163505448872
12100,110 RIVERBLUFF CIR,880.76336357,329.37534,37.3965777,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:59:36+00,880.77734375,132.432773499346
12101,1500-32 CARLTON AVE,1243.32454245,368.12538,29.6081488,4.7330406,5679.64872,624.7613592, , ,,,,CITY,2020/12/08 18:59:36+00,1243.32421875,184.00071341889
12102,1256 WERTLAND ST,2124.05287826,607.08396,28.58139533,7.8053652,9366.43824,1030.308206, ,Yes,,,,CITY,2020/12/08 18:59:36+00,2124.04296875,196.306564185349
12103,120 13TH ST NW,1619.83634909,658.75068,40.66772891,8.4696516,10163.58192,1117.994011, ,Yes,,,,CITY,2020/12/08 18:59:36+00,1619.83203125,176.490252210765
12104,1611-B KEITH VALLEY RD,927.79385873,264.79194,28.53995448,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:59:36+00,927.7734375,137.277608713521
12105,700+ ROSE HILL DR,1550.00062301,794.37582,51.25002969,10.2134034,12256.08408,1348.169249, , ,,,,CITY,2020/12/08 18:59:36+00,1550.00390625,167.000892001874
12106,2140 IVY RD,19090.2483308,4934.17176,25.84655631,63.4393512,76127.22144,8373.994358,Yes, ,,,,CITY,2020/12/08 18:59:36+00,19090.234375,1119.86256019331
12107,106 BURNET WAY,1633.35067625,439.16712,26.88749712,5.6464344,6775.72128,745.3293408, , ,,,,CITY,2020/12/08 18:59:36+00,1633.35546875,170.908305983095
12108,116 MORGAN CT,569.34297438,180.83352,31.76179088,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:59:36+00,569.3359375,102.234439058028
12109,114 MORGAN CT,546.8821161,277.70862,50.78034578,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:59:36+00,546.8828125,101.038852342501
12110,108 SOMESSO CT,1120.0412668,316.45866,28.25419609,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:36+00,1120.05078125,140.127506657941
12111,106 SOMESSO CT,1258.33496186,329.37534,26.17549053,4.2348258,5081.79096,558.9970056, , ,,,,CITY,2020/12/08 18:59:36+00,1258.3359375,154.393959040579
12112,102 SOMESSO CT,1056.98702623,271.25028,25.66259316,3.4875036,4185.00432,460.3504752, , ,,,,CITY,2020/12/08 18:59:36+00,1056.9765625,146.004811052773
12113,784 PROSPECT AVE,689.33737799,200.20854,29.04362054,2.5741098,3088.93176,339.7824936, , ,,,,CITY,2020/12/08 18:59:36+00,689.3359375,113.905433274151
12114,786 PROSPECT AVE,862.8108995,310.00032,35.92911583,3.9857184,4782.86208,526.1148288, , ,,,,CITY,2020/12/08 18:59:36+00,862.8046875,122.58417735378
12115,508 CARLTON RD,931.64485389,238.95858,25.6491082,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:59:36+00,931.63671875,122.420989452343
12116,1103 BLENHEIM AVE,942.22591091,284.16696,30.15911183,3.6535752,4384.29024,482.2719264,Yes, ,,,,CITY,2020/12/08 18:59:36+00,942.21875,123.187462859318
12117,1107 BLENHEIM AVE,1119.08932419,277.70862,24.81559032,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:59:36+00,1119.078125,133.976560007024
12118,1602+ MONTICELLO AVE,6315.90060237,1666.25172,26.3818545,21.4232364,25707.88368,2827.867205,Yes, ,,,,CITY,2020/12/08 18:59:36+00,6315.90234375,390.594019130031
12119,1608+ MONTICELLO AVE,6255.96360661,2215.21062,35.40958261,28.4812794,34177.53528,3759.528881,Yes, ,,,,CITY,2020/12/08 18:59:36+00,6255.9453125,378.864105514633
12120,1600+ MONTICELLO AVE,5927.32678408,1395.00144,23.53508549,17.9357328,21522.87936,2367.51673,Yes, ,,,,CITY,2020/12/08 18:59:36+00,5927.3203125,426.643571046785
12121,1111 BLENHEIM AVE,866.63768141,226.0419,26.08262986,2.906253,3487.5036,383.625396, , ,,,,CITY,2020/12/08 18:59:36+00,866.63671875,126.06391891501
12122,253 HUNTLEY AVE,877.04394695,174.37518,19.88214866,2.2419666,2690.35992,295.9395912, , ,,,,CITY,2020/12/08 18:59:36+00,877.0546875,131.801132442496
12123,251 HUNTLEY AVE,877.04189715,148.54182,16.93668511,1.9098234,2291.78808,252.0966888, , ,,,,CITY,2020/12/08 18:59:36+00,877.03125,131.799854847325
12124,111 RIVERBLUFF CIR,608.2510846,245.41692,40.34796145,3.1553604,3786.43248,416.5075728, , ,,,,CITY,2020/12/08 18:59:36+00,608.2578125,104.945239555042
12125,109 RIVERBLUFF CIR,658.48376482,316.45866,48.05868863,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:36+00,658.484375,108.57260328066
12126,1116 MONTROSE AVE,1220.9853346,142.08348,11.6367883,1.8267876,2192.14512,241.1359632, , ,,,,CITY,2020/12/08 18:59:36+00,1220.984375,170.045884617794
12127,1139 RIVER RD,6442.86430027,2428.33584,37.69031612,31.2214608,37465.75296,4121.232826, , ,,,,CITY,2020/12/08 18:59:36+00,6442.8671875,454.961390104841
12128,1211 MONTICELLO AVE,1991.12030659,381.04206,19.13706833,4.8991122,5878.93464,646.6828104,Yes, ,,,,CITY,2020/12/08 18:59:36+00,1991.109375,229.654803817631
12129,804 ELLIOTT AVE,1525.16720576,297.08364,19.47875857,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:59:36+00,1525.1640625,164.93720649839
12130,1004 RAYON ST,1243.23752002,129.1668,10.3895514,1.660716,1992.8592,219.214512, , ,,,,CITY,2020/12/08 18:59:36+00,1243.234375,152.585315370086
12131,338 11TH ST NW,1019.47978968,258.3336,25.33974716,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:59:36+00,1019.48828125,132.330175957461
12132,339 10 1/2 ST NW,951.29698047,297.08364,31.22932706,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:59:36+00,951.2890625,140.890480286184
12133,108 KENT TER,1600.55346025,219.58356,13.71922641,2.8232172,3387.86064,372.6646704, , ,,,,CITY,2020/12/08 18:59:36+00,1600.54296875,201.074130019288
12134,1279 KENWOOD LN,1580.18543318,439.16712,27.79212566,5.6464344,6775.72128,745.3293408, , ,,,,CITY,2020/12/08 18:59:36+00,1580.17578125,187.960160082216
12135,410 13TH ST NE,1416.7892278,297.08364,20.96879631,3.8196468,4583.57616,504.1933776, , ,,,,CITY,2020/12/08 18:59:36+00,1416.79296875,160.293934963055
12136,2307 PRICE AVE,1924.59105497,710.4174,36.9126409,9.133938,10960.7256,1205.679816, , ,,,,CITY,2020/12/08 18:59:36+00,1924.59765625,200.156948548414
12137,1871 FIELD RD,2188.64688878,542.50056,24.78702961,6.9750072,8370.00864,920.7009504, , ,,,,CITY,2020/12/08 18:59:37+00,2188.6484375,209.51103251048
12138,1832 YORKTOWN DR,1162.78086882,303.54198,26.10483158,3.9026826,4683.21912,515.1541032, , ,,,,CITY,2020/12/08 18:59:37+00,1162.78125,144.186519661373
12139,1709 MONTICELLO RD,3363.84785483,1743.7518,51.83801074,22.419666,26903.5992,2959.395912, , ,,,,CITY,2020/12/08 18:59:37+00,3363.83984375,240.977726471328
12140,1504+ GREEN ST,1723.36886913,665.20902,38.59934172,8.5526874,10263.22488,1128.954737, , ,,,,CITY,2020/12/08 18:59:37+00,1723.375,193.514151409699
12141,318-C OAK ST,418.67195906,64.5834,15.42577647,0.830358,996.4296,109.607256, , ,,,,CITY,2020/12/08 18:59:37+00,418.6796875,84.3137293506716
12142,114 RIVERBLUFF CIR,1805.46934804,400.41708,22.1780048,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:59:37+00,1805.4921875,183.433888845206
12143,2736 MCELROY DR,911.37694089,71.04174,7.7949899,0.9133938,1096.07256,120.5679816, , ,,,,CITY,2020/12/08 18:59:37+00,911.375,124.637031734633
12144,2733 MCELROY DR,1075.66350475,187.29186,17.41175207,2.4080382,2889.64584,317.8610424, , ,,,,CITY,2020/12/08 18:59:37+00,1075.66015625,134.36260252353
12145,2704 JEFFERSON PARK AVE,2346.55942556,607.08396,25.87123681,7.8053652,9366.43824,1030.308206, , ,,,,CITY,2020/12/08 18:59:37+00,2346.55859375,249.672724494233
12146,2706 JEFFERSON PARK AVE,1488.57020089,322.917,21.69309857,4.15179,4982.148,548.03628, , ,,,,CITY,2020/12/08 18:59:37+00,1488.578125,171.108756269159
12147,302 11TH ST NW,1070.31679754,187.29186,17.49873123,2.4080382,2889.64584,317.8610424, , ,,,,CITY,2020/12/08 18:59:37+00,1070.3203125,145.166227911597
12148,639 ELIZABETH AVE,1480.47263424,264.79194,17.88563554,3.4044678,4085.36136,449.3897496, , ,,,,CITY,2020/12/08 18:59:37+00,1480.48046875,167.564122716705
12149,2506 WOODLAND DR,1138.45371016,213.12522,18.72058721,2.7401814,3288.21768,361.7039448, , ,,,,CITY,2020/12/08 18:59:37+00,1138.4609375,147.681806982341
12150,2526 JEFFERSON PARK AVE,1352.74382907,96.8751,7.16137789,1.245537,1494.6444,164.410884, , ,,,,CITY,2020/12/08 18:59:37+00,1352.74609375,157.847597903124
12151,205+ SHAMROCK RD,766.74601332,232.50024,30.32297944,2.9892888,3587.14656,394.5861216, , ,,,,CITY,2020/12/08 18:59:37+00,766.7421875,112.567824086573
12152,101 ROADES CT,915.01885309,180.83352,19.76281723,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:59:37+00,915.0234375,126.557158186192
12153,103 ROADES CT,882.14778363,187.29186,21.23134817,2.4080382,2889.64584,317.8610424, , ,,,,CITY,2020/12/08 18:59:37+00,882.14453125,124.95541683293
12154,107 ROADES CT,917.9364501,148.54182,16.18214532,1.9098234,2291.78808,252.0966888, , ,,,,CITY,2020/12/08 18:59:37+00,917.93359375,126.892600137711
12155,105 ROADES CT,890.04816212,180.83352,20.3172737,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:59:37+00,890.06640625,125.53711013608
12156,2014 LEWIS MOUNTAIN RD,1951.66371491,671.66736,34.41511701,8.6357232,10362.86784,1139.915462, , ,,,,CITY,2020/12/08 18:59:37+00,1951.66015625,196.141353217166
12157,1050 RIALTO ST,628.78320558,167.91684,26.70504565,2.1589308,2590.71696,284.9788656, , ,,,,CITY,2020/12/08 18:59:37+00,628.78515625,101.544780671197
12158,1409 RUGBY RD,1978.59151569,413.33376,20.89030263,5.3142912,6377.14944,701.4864384, , ,,,,CITY,2020/12/08 18:59:37+00,1978.58984375,189.681962909037
12159,202-B 5TH ST SW,720.0003527,316.45866,43.95257174,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:37+00,719.98828125,143.999701978546
12160,1450 AVON ST,767.99371305,238.95858,31.11465344,3.0723246,3686.78952,405.5468472,Yes, ,,,,CITY,2020/12/08 18:59:37+00,767.98828125,111.999024694604
12161,1614 CABELL AVE,1958.87649002,768.54246,39.23383974,9.8812602,11857.51224,1304.326346, , ,,,,CITY,2020/12/08 18:59:37+00,1958.859375,205.199082190262
12162,108 BLINCOE LN,1447.81267192,348.75036,24.08808551,4.4839332,5380.71984,591.8791824, , ,,,,CITY,2020/12/08 18:59:37+00,1447.7890625,170.308253763541
12163,1454 AVON ST,767.99750196,226.0419,29.43263687,2.906253,3487.5036,383.625396,Yes, ,,,,CITY,2020/12/08 18:59:37+00,768.00390625,112.000210929359
12164,114 PENICK CT,811.56142503,180.83352,22.2821719,2.3250024,2790.00288,306.9003168, , ,,,,CITY,2020/12/08 18:59:37+00,811.5546875,120.875358092562
12165,116 PENICK CT,804.46938522,361.66704,44.95721308,4.6500048,5580.00576,613.8006336, , ,,,,CITY,2020/12/08 18:59:37+00,804.4609375,120.523354883727
12166,113 ROADES CT,911.08223399,258.3336,28.35458608,3.321432,3985.7184,438.429024, , ,,,,CITY,2020/12/08 18:59:37+00,911.09375,126.720264197189
12167,115 ROADES CT,911.21043509,200.20854,21.97171376,2.5741098,3088.93176,339.7824936, , ,,,,CITY,2020/12/08 18:59:37+00,911.19921875,126.725845202607
12168,117 ROADES CT,911.0836548,284.16696,31.18999746,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:37+00,911.09765625,126.72231771859
12169,121 ROADES CT,911.35907488,238.95858,26.22002577,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:59:37+00,911.3515625,126.738319995509
12170,119 ROADES CT,910.65713792,284.16696,31.20460334,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:37+00,910.66015625,126.693288595046
12171,254 HUNTLEY AVE,1217.39845265,355.2087,29.17768682,4.566969,5480.3628,602.839908, , ,,,,CITY,2020/12/08 18:59:37+00,1217.40234375,155.599352220194
12172,937 HENRY AVE,1637.99816533,400.41708,24.44551355,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:59:37+00,1637.9921875,172.999350793606
12173,1028 LOCUST AVE,1110.42107063,355.2087,31.98864967,4.566969,5480.3628,602.839908, , ,,,,CITY,2020/12/08 18:59:37+00,1110.4296875,143.013400759548
12174,1115 BLENHEIM AVE,1113.42116771,548.9589,49.30379509,7.058043,8469.6516,931.661676, , ,,,,CITY,2020/12/08 18:59:37+00,1113.4296875,140.600193559458
12175,1448 WESTWOOD RD,2624.4505468,645.834,24.60835063,8.30358,9964.296,1096.07256, , ,,,,CITY,2020/12/08 18:59:37+00,2624.45703125,220.999547461711
12176,2639 JEFFERSON PARK CIR,1927.12091009,335.83368,17.42670528,4.3178616,5181.43392,569.9577312, , ,,,,CITY,2020/12/08 18:59:37+00,1927.13671875,204.291748452034
12177,1935 BLUE RIDGE RD,5271.61327783,1569.37662,29.77032896,20.1776994,24213.23928,2663.456321, , ,,,,CITY,2020/12/08 18:59:37+00,5271.6015625,458.477346773215
12178,712 LEXINGTON AVE,2027.77347974,607.08396,29.93845065,7.8053652,9366.43824,1030.308206, ,Yes,,,,CITY,2020/12/08 18:59:37+00,2027.7734375,199.551739659916
12179,608 BEECHWOOD DR,1220.22887128,381.04206,31.22709737,4.8991122,5878.93464,646.6828104, , ,,,,CITY,2020/12/08 18:59:37+00,1220.2265625,156.477606514281
12180,1510 AMHERST ST,1293.52622823,226.0419,17.47486057,2.906253,3487.5036,383.625396, , ,,,,CITY,2020/12/08 18:59:37+00,1293.51953125,145.81975775629
12181,604 CHERRY AVE,14069.7952854,4243.12938,30.15771948,54.5545206,65465.42472,7201.196719, , ,,,,CITY,2020/12/08 18:59:37+00,14069.78125,562.553875286878
12182,1832 UNIVERSITY CIR,1838.75839698,510.20886,27.74746591,6.5598282,7871.79384,865.8973224, ,Yes,,,,CITY,2020/12/08 18:59:37+00,1838.765625,204.339909114857
12183,1339 CHESAPEAKE ST,1457.91955893,406.87542,27.90794712,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:59:37+00,1457.92578125,188.351556724584
12184,105 AZALEA DR,1275.79991864,284.16696,22.2736309,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:37+00,1275.796875,157.164774041335
12185,2228 BRANDYWINE DR,1659.62914465,400.41708,24.12690164,5.1482196,6177.86352,679.5649872, , ,,,,CITY,2020/12/08 18:59:37+00,1659.62109375,181.790089117419
12186,1012 RIDGE ST,2058.92939954,426.25044,20.70252832,5.4803628,6576.43536,723.4078896, , ,,,,CITY,2020/12/08 18:59:37+00,2058.9453125,192.264471284257
12187,310 HARRIS RD,1250.7957009,277.70862,22.20255582,3.5705394,4284.64728,471.3112008, , ,,,,CITY,2020/12/08 18:59:37+00,1250.796875,143.498305688589
12188,1009 BIRDWOOD RD,1581.7422435,516.6672,32.66443717,6.642864,7971.4368,876.858048, , ,,,,CITY,2020/12/08 18:59:37+00,1581.75390625,192.48231738402
12189,515 ROCKLAND AVE,1490.28107481,406.87542,27.30192508,5.2312554,6277.50648,690.5257128, , ,,,,CITY,2020/12/08 18:59:37+00,1490.27734375,158.225417579008
12190,123 CHANCELLOR ST,3660.75956959,878.33424,23.99322383,11.2928688,13551.44256,1490.658682, ,Yes,,,,CITY,2020/12/08 18:59:37+00,3660.77734375,262.695695741652
12191,116 BURNET WAY,1685.99921471,439.16712,26.0478841,5.6464344,6775.72128,745.3293408, , ,,,,CITY,2020/12/08 18:59:37+00,1685.984375,173.074878661698
12192,106 PARK LN W,1942.6301922,316.45866,16.29021633,4.0687542,4882.50504,537.0755544, , ,,,,CITY,2020/12/08 18:59:37+00,1942.62109375,220.651597904154
12193,2303 PRICE AVE,1547.6185331,284.16696,18.36156346,3.6535752,4384.29024,482.2719264, , ,,,,CITY,2020/12/08 18:59:37+00,1547.60546875,191.718265202493
12194,303 5TH ST SW,1078.75734008,238.95858,22.15128309,3.0723246,3686.78952,405.5468472, , ,,,,CITY,2020/12/08 18:59:37+00,1078.76171875,149.536290148263
12195,1421 BLUE RIDGE RD,2807.1837184,697.50072,24.84699236,8.9678664,10761.43968,1183.758365, , ,,,,CITY,2020/12/08 18:59:37+00,2807.171875,261.831881552173
12196,909 NASSAU ST,643.99232544,206.66688,32.09151083,2.6571456,3188.57472,350.7432192, , ,,,,CITY,2020/12/08 18:59:37+00,643.9765625,119.998180955115
12197,1510+ VIRGINIA AVE,7856.60492592,2622.08604,33.37428896,33.7125348,40455.04176,4450.054594, ,Yes,,,,CITY,2020/12/08 18:59:37+00,7856.5859375,370.200841405683
12198,721 1ST ST S,283.78239027,96.8751,34.13710843,1.245537,1494.6444,164.410884, , ,,,,CITY,2020/12/08 18:59:37+00,283.78515625,67.417175911189
12199,259 HUNTLEY AVE,1255.73978792,271.25028,21.60083598,3.4875036,4185.00432,460.3504752, , ,,,,CITY,2020/12/08 18:59:37+00,1255.75390625,152.800659597668
12200,257 HUNTLEY AVE,877.04097747,193.7502,22.09135293,2.491074,2989.2888,328.821768, , ,,,,CITY,2020/12/08 18:59:37+00,877.0546875,131.800496260263
12201,255 HUNTLEY AVE,877.04181417,135.62514,15.46393127,1.7437518,2092.50216,230.1752376, , ,,,,CITY,2020/12/08 18:59:37+00,877.03125,131.799574928082
12202,1008 ALTAVISTA AVE,1160.89052484,219.58356,18.91509587,2.8232172,3387.86064,372.6646704, , ,,,,CITY,2020/12/08 18:59:37+00,1160.88671875,139.801824996408
12203,1610 EMMET ST N,24472.1489301,8673.55062,35.44253796,111.5170794,133820.4953,14720.25448,Yes, ,,,,CITY,2020/12/08 18:59:37+00,24472.12890625,1058.72149498816
12204,312 HARRIS RD,1259.99612786,310.00032,24.60327635,3.9857184,4782.86208,526.1148288, , ,,,,CITY,2020/12/08 18:59:37+00,1259.99609375,144.000228312208
12205,1416 VINE ST,2431.10309549,917.08428,37.72297041,11.7910836,14149.30032,1556.423035, , ,,,,CITY,2020/12/08 18:59:37+00,2431.12890625,233.365078740763
12206,910 ROSE HILL DR,2302.97739614,671.66736,29.16517401,8.6357232,10362.86784,1139.915462, , ,,,,CITY,2020/12/08 18:59:37+00,2302.98828125,228.393539434405
